"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"22",19,19,19,19,21,21,21,21,16,16,16,16,11,11,11,9,9,9,9,7,7,7,7,0,0,0,0,0,0,0,0,8,8,8,8,9,9,9,12,12,12,12,17,17,17,17,16,16,16,16,9.21993541717529,9.21993541717529,9.21993541717529,9.21993541717529,9.22652339935303,9.22652339935303,9.22652339935303,9.22652339935303,9.21993541717529,9.21993541717529,9.21993541717529,9.21993541717529,9.22652339935303,9.22652339935303,9.22652339935303,9.23311138153076,9.23311138153076,9.23311138153076,9.23311138153076,9.2396993637085,9.2396993637085,9.2396993637085,9.2396993637085,9.24628734588623,9.24628734588623,9.24628734588623,9.24628734588623,9.26219177246094,9.26219177246094,9.26219177246094,9.26219177246094,9.2594633102417,9.2594633102417,9.2594633102417,9.2594633102417,11,11,11,10,10,10,10,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,10.0224924087524,10.0224924087524,10.0224924087524,10.0224924087524
"23",19,19,19,19,21,21,21,21,16,16,16,16,11,11,11,9,9,9,9,7,7,7,7,0,0,0,0,0,0,0,0,8,8,8,8,9,9,9,12,12,12,12,17,17,17,17,16,16,16,16,9.21993541717529,9.21993541717529,9.21993541717529,9.21993541717529,9.22652339935303,9.22652339935303,9.22652339935303,9.22652339935303,9.21993541717529,9.21993541717529,9.21993541717529,9.21993541717529,9.22652339935303,9.22652339935303,9.22652339935303,9.23311138153076,9.23311138153076,9.23311138153076,9.23311138153076,9.2396993637085,9.2396993637085,9.2396993637085,9.2396993637085,9.24628734588623,9.24628734588623,9.24628734588623,9.24628734588623,9.26219177246094,9.26219177246094,9.26219177246094,9.26219177246094,9.2594633102417,9.2594633102417,9.2594633102417,9.2594633102417,11,11,11,10,10,10,10,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,10.0224924087524,10.0224924087524,10.0224924087524,10.0224924087524
"24",19,19,19,19,19,19,19,19,16,16,16,16,11,11,11,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,8.02249240875244,8.02249240875244,8.02249240875244,9,9,9,9,11,11,11,11,17,17,17,17,12,12,12,12,9.24242877960205,9.24242877960205,9.24242877960205,9.24242877960205,9.23584079742432,9.23584079742432,9.23584079742432,9.23584079742432,11,11,11,10,10,10,10,13,13,13,13,11,11,11,11,9.26877975463867,9.26877975463867,9.26877975463867,9.26877975463867,11,11,11,11,12,12,12,11,11,11,11,13,13,13,13,12,12,12,12
"25",19,19,19,19,19,19,19,19,16,16,16,16,11,11,11,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,8.02249240875244,8.02249240875244,8.02249240875244,9,9,9,9,11,11,11,11,17,17,17,17,12,12,12,12,9.24242877960205,9.24242877960205,9.24242877960205,9.24242877960205,9.23584079742432,9.23584079742432,9.23584079742432,9.23584079742432,11,11,11,10,10,10,10,13,13,13,13,11,11,11,11,9.26877975463867,9.26877975463867,9.26877975463867,9.26877975463867,11,11,11,11,12,12,12,11,11,11,11,13,13,13,13,12,12,12,12
"26",19,19,19,19,19,19,19,19,16,16,16,16,11,11,11,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,8.02249240875244,8.02249240875244,8.02249240875244,9,9,9,9,11,11,11,11,17,17,17,17,12,12,12,12,9.24242877960205,9.24242877960205,9.24242877960205,9.24242877960205,9.23584079742432,9.23584079742432,9.23584079742432,9.23584079742432,11,11,11,10,10,10,10,13,13,13,13,11,11,11,11,9.26877975463867,9.26877975463867,9.26877975463867,9.26877975463867,11,11,11,11,12,12,12,11,11,11,11,13,13,13,13,12,12,12,12
"27",19,19,19,19,19,19,19,19,16,16,16,16,11,11,11,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,8.02249240875244,8.02249240875244,8.02249240875244,9,9,9,9,11,11,11,11,17,17,17,17,12,12,12,12,9.24242877960205,9.24242877960205,9.24242877960205,9.24242877960205,9.23584079742432,9.23584079742432,9.23584079742432,9.23584079742432,11,11,11,10,10,10,10,13,13,13,13,11,11,11,11,9.26877975463867,9.26877975463867,9.26877975463867,9.26877975463867,11,11,11,11,12,12,12,11,11,11,11,13,13,13,13,12,12,12,12
"28",15.0159044265747,15.0159044265747,15.0159044265747,15.0159044265747,15,15,15,15,16,16,16,16,11,11,11,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,9,10,10,10,10,8.03839683532715,8.03839683532715,8.03839683532715,8.04498481750488,8.04498481750488,8.04498481750488,8.04498481750488,8.06088924407959,8.06088924407959,8.06088924407959,8.06088924407959,11,11,11,11,14,14,14,14,13,13,13,13,13,13,13,13,11,11,11,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,14,14,14,14,18,18,18,18,9.28468418121338,9.28468418121338,9.28468418121338,9.28468418121338,9.29127216339111,9.29127216339111,9.29127216339111,9.29127216339111,12,12,12,17,17,17,17,19,19,19,19,14,14,14,14
"29",15.0159044265747,15.0159044265747,15.0159044265747,15.0159044265747,15,15,15,15,16,16,16,16,11,11,11,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,9,10,10,10,10,8.03839683532715,8.03839683532715,8.03839683532715,8.04498481750488,8.04498481750488,8.04498481750488,8.04498481750488,8.06088924407959,8.06088924407959,8.06088924407959,8.06088924407959,11,11,11,11,14,14,14,14,13,13,13,13,13,13,13,13,11,11,11,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,14,14,14,14,18,18,18,18,9.28468418121338,9.28468418121338,9.28468418121338,9.28468418121338,9.29127216339111,9.29127216339111,9.29127216339111,9.29127216339111,12,12,12,17,17,17,17,19,19,19,19,14,14,14,14
"30",15.0159044265747,15.0159044265747,15.0159044265747,15.0159044265747,15,15,15,15,16,16,16,16,11,11,11,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,9,10,10,10,10,8.03839683532715,8.03839683532715,8.03839683532715,8.04498481750488,8.04498481750488,8.04498481750488,8.04498481750488,8.06088924407959,8.06088924407959,8.06088924407959,8.06088924407959,11,11,11,11,14,14,14,14,13,13,13,13,13,13,13,13,11,11,11,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,14,14,14,14,18,18,18,18,9.28468418121338,9.28468418121338,9.28468418121338,9.28468418121338,9.29127216339111,9.29127216339111,9.29127216339111,9.29127216339111,12,12,12,17,17,17,17,19,19,19,19,14,14,14,14
"31",15.0159044265747,15.0159044265747,15.0159044265747,15.0159044265747,15,15,15,15,16,16,16,16,11,11,11,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,9,10,10,10,10,8.03839683532715,8.03839683532715,8.03839683532715,8.04498481750488,8.04498481750488,8.04498481750488,8.04498481750488,8.06088924407959,8.06088924407959,8.06088924407959,8.06088924407959,11,11,11,11,14,14,14,14,13,13,13,13,13,13,13,13,11,11,11,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,14,14,14,14,18,18,18,18,9.28468418121338,9.28468418121338,9.28468418121338,9.28468418121338,9.29127216339111,9.29127216339111,9.29127216339111,9.29127216339111,12,12,12,17,17,17,17,19,19,19,19,14,14,14,14
"32",16,16,16,16,16,16,16,16,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,8.06088924407959,8.06088924407959,8.06088924407959,8.06088924407959,8.05430221557617,8.05430221557617,8.05430221557617,8.06088924407959,8.06088924407959,8.06088924407959,8.06088924407959,8.06747722625732,8.06747722625732,8.06747722625732,8.06747722625732,10,10,10,10,19,19,19,19,19,19,19,19,18,18,18,18,15,15,15,15,15,15,15,18,18,18,18,16,16,16,16,9.3005895614624,9.3005895614624,9.3005895614624,9.3005895614624,10,10,10,10,12,12,12,16,16,16,16,21,21,21,21,18,18,18,18
"33",16,16,16,16,16,16,16,16,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,8.06088924407959,8.06088924407959,8.06088924407959,8.06088924407959,8.05430221557617,8.05430221557617,8.05430221557617,8.06088924407959,8.06088924407959,8.06088924407959,8.06088924407959,8.06747722625732,8.06747722625732,8.06747722625732,8.06747722625732,10,10,10,10,19,19,19,19,19,19,19,19,18,18,18,18,15,15,15,15,15,15,15,18,18,18,18,16,16,16,16,9.3005895614624,9.3005895614624,9.3005895614624,9.3005895614624,10,10,10,10,12,12,12,16,16,16,16,21,21,21,21,18,18,18,18
"34",16,16,16,16,16,16,16,16,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,8.06088924407959,8.06088924407959,8.06088924407959,8.06088924407959,8.05430221557617,8.05430221557617,8.05430221557617,8.06088924407959,8.06088924407959,8.06088924407959,8.06088924407959,8.06747722625732,8.06747722625732,8.06747722625732,8.06747722625732,10,10,10,10,19,19,19,19,19,19,19,19,18,18,18,18,15,15,15,15,15,15,15,18,18,18,18,16,16,16,16,9.3005895614624,9.3005895614624,9.3005895614624,9.3005895614624,10,10,10,10,12,12,12,16,16,16,16,21,21,21,21,18,18,18,18
"35",16,16,16,16,16,16,16,16,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,8.06088924407959,8.06088924407959,8.06088924407959,8.06088924407959,8.05430221557617,8.05430221557617,8.05430221557617,8.06088924407959,8.06088924407959,8.06088924407959,8.06088924407959,8.06747722625732,8.06747722625732,8.06747722625732,8.06747722625732,10,10,10,10,19,19,19,19,19,19,19,19,18,18,18,18,15,15,15,15,15,15,15,18,18,18,18,16,16,16,16,9.3005895614624,9.3005895614624,9.3005895614624,9.3005895614624,10,10,10,10,12,12,12,16,16,16,16,21,21,21,21,18,18,18,18
"36",25,25,25,25,21,21,21,21,19,19,19,19,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,9,9,9,9,8.07020664215088,8.07020664215088,8.07020664215088,8.07679462432861,8.07679462432861,8.07679462432861,8.07679462432861,8.08338260650635,8.08338260650635,8.08338260650635,8.08338260650635,14,14,14,14,21,21,21,21,20,20,20,20,25,25,25,25,21,21,21,20,20,20,20,19,19,19,19,13,13,13,13,13,13,13,13,19,19,19,19,22,22,22,19,19,19,19,22,22,22,22,19,19,19,19
"37",25,25,25,25,21,21,21,21,19,19,19,19,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,9,9,9,9,8.07020664215088,8.07020664215088,8.07020664215088,8.07679462432861,8.07679462432861,8.07679462432861,8.07679462432861,8.08338260650635,8.08338260650635,8.08338260650635,8.08338260650635,14,14,14,14,21,21,21,21,20,20,20,20,25,25,25,25,21,21,21,20,20,20,20,19,19,19,19,13,13,13,13,13,13,13,13,19,19,19,19,22,22,22,19,19,19,19,22,22,22,22,19,19,19,19
"38",25,25,25,25,21,21,21,21,19,19,19,19,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,9,9,9,9,8.07020664215088,8.07020664215088,8.07020664215088,8.07679462432861,8.07679462432861,8.07679462432861,8.07679462432861,8.08338260650635,8.08338260650635,8.08338260650635,8.08338260650635,14,14,14,14,21,21,21,21,20,20,20,20,25,25,25,25,21,21,21,20,20,20,20,19,19,19,19,13,13,13,13,13,13,13,13,19,19,19,19,22,22,22,19,19,19,19,22,22,22,22,19,19,19,19
"39",32,32,32,32,26,26,26,26,23,23,23,23,12,12,12,0,0,0,0,0,0,0,0,10,10,10,10,9,9,9,9,8.09269905090332,8.09269905090332,8.09269905090332,8.09269905090332,8.08611106872559,8.08611106872559,8.08611106872559,8.09269905090332,8.09269905090332,8.09269905090332,8.09269905090332,11,11,11,11,21,21,21,21,23,23,23,23,23,23,23,23,26,26,26,26,25,25,25,22,22,22,22,20,20,20,20,18,18,18,18,19,19,19,19,24,24,24,24,25,25,25,25,25,25,25,24,24,24,24,21,21,21,21
"40",32,32,32,32,26,26,26,26,23,23,23,23,12,12,12,0,0,0,0,0,0,0,0,10,10,10,10,9,9,9,9,8.09269905090332,8.09269905090332,8.09269905090332,8.09269905090332,8.08611106872559,8.08611106872559,8.08611106872559,8.09269905090332,8.09269905090332,8.09269905090332,8.09269905090332,11,11,11,11,21,21,21,21,23,23,23,23,23,23,23,23,26,26,26,26,25,25,25,22,22,22,22,20,20,20,20,18,18,18,18,19,19,19,19,24,24,24,24,25,25,25,25,25,25,25,24,24,24,24,21,21,21,21
"41",32,32,32,32,26,26,26,26,23,23,23,23,12,12,12,0,0,0,0,0,0,0,0,10,10,10,10,9,9,9,9,8.09269905090332,8.09269905090332,8.09269905090332,8.09269905090332,8.08611106872559,8.08611106872559,8.08611106872559,8.09269905090332,8.09269905090332,8.09269905090332,8.09269905090332,11,11,11,11,21,21,21,21,23,23,23,23,23,23,23,23,26,26,26,26,25,25,25,22,22,22,22,20,20,20,20,18,18,18,18,19,19,19,19,24,24,24,24,25,25,25,25,25,25,25,24,24,24,24,21,21,21,21
"42",32,32,32,32,26,26,26,26,23,23,23,23,12,12,12,0,0,0,0,0,0,0,0,10,10,10,10,9,9,9,9,8.09269905090332,8.09269905090332,8.09269905090332,8.09269905090332,8.08611106872559,8.08611106872559,8.08611106872559,8.09269905090332,8.09269905090332,8.09269905090332,8.09269905090332,11,11,11,11,21,21,21,21,23,23,23,23,23,23,23,23,26,26,26,26,25,25,25,22,22,22,22,20,20,20,20,18,18,18,18,19,19,19,19,24,24,24,24,25,25,25,25,25,25,25,24,24,24,24,21,21,21,21
"43",29,29,29,29,27,27,27,27,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,10,10,10,10,8.10860347747803,8.10860347747803,8.10860347747803,8.10860347747803,8.10201549530029,8.10201549530029,8.10201549530029,8.10860347747803,8.10860347747803,8.10860347747803,8.10860347747803,11,11,11,11,18,18,18,18,24,24,24,24,26,26,26,26,28,28,28,28,30,30,30,29,29,29,29,27,27,27,27,24,24,24,24,20,20,20,20,19.0224933624268,19.0224933624268,19.0224933624268,19.0224933624268,21,21,21,23,23,23,23,27,27,27,27,25,25,25,25
"44",29,29,29,29,27,27,27,27,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,10,10,10,10,8.10860347747803,8.10860347747803,8.10860347747803,8.10860347747803,8.10201549530029,8.10201549530029,8.10201549530029,8.10860347747803,8.10860347747803,8.10860347747803,8.10860347747803,11,11,11,11,18,18,18,18,24,24,24,24,26,26,26,26,28,28,28,28,30,30,30,29,29,29,29,27,27,27,27,24,24,24,24,20,20,20,20,19.0224933624268,19.0224933624268,19.0224933624268,19.0224933624268,21,21,21,23,23,23,23,27,27,27,27,25,25,25,25
"45",29,29,29,29,27,27,27,27,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,10,10,10,10,8.10860347747803,8.10860347747803,8.10860347747803,8.10860347747803,8.10201549530029,8.10201549530029,8.10201549530029,8.10860347747803,8.10860347747803,8.10860347747803,8.10860347747803,11,11,11,11,18,18,18,18,24,24,24,24,26,26,26,26,28,28,28,28,30,30,30,29,29,29,29,27,27,27,27,24,24,24,24,20,20,20,20,19.0224933624268,19.0224933624268,19.0224933624268,19.0224933624268,21,21,21,23,23,23,23,27,27,27,27,25,25,25,25
"46",29,29,29,29,27,27,27,27,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,10,10,10,10,8.10860347747803,8.10860347747803,8.10860347747803,8.10860347747803,8.10201549530029,8.10201549530029,8.10201549530029,8.10860347747803,8.10860347747803,8.10860347747803,8.10860347747803,11,11,11,11,18,18,18,18,24,24,24,24,26,26,26,26,28,28,28,28,30,30,30,29,29,29,29,27,27,27,27,24,24,24,24,20,20,20,20,19.0224933624268,19.0224933624268,19.0224933624268,19.0224933624268,21,21,21,23,23,23,23,27,27,27,27,25,25,25,25
"47",24,24,24,24,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,8.117919921875,8.117919921875,8.117919921875,11,11,11,11,13,13,13,13,22,22,22,22,23,23,23,23,23,23,23,23,26,26,26,26,26,26,26,29,29,29,29,30,30,30,30,29,29,29,29,25,25,25,25,21,21,21,21,24,24,24,25,25,25,25,27,27,27,27,25,25,25,25
"48",24,24,24,24,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,8.117919921875,8.117919921875,8.117919921875,11,11,11,11,13,13,13,13,22,22,22,22,23,23,23,23,23,23,23,23,26,26,26,26,26,26,26,29,29,29,29,30,30,30,30,29,29,29,29,25,25,25,25,21,21,21,21,24,24,24,25,25,25,25,27,27,27,27,25,25,25,25
"49",24,24,24,24,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,8.117919921875,8.117919921875,8.117919921875,11,11,11,11,13,13,13,13,22,22,22,22,23,23,23,23,23,23,23,23,26,26,26,26,26,26,26,29,29,29,29,30,30,30,30,29,29,29,29,25,25,25,25,21,21,21,21,24,24,24,25,25,25,25,27,27,27,27,25,25,25,25
"50",24,24,24,24,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,8.117919921875,8.117919921875,8.117919921875,11,11,11,11,13,13,13,13,22,22,22,22,23,23,23,23,23,23,23,23,26,26,26,26,26,26,26,29,29,29,29,30,30,30,30,29,29,29,29,25,25,25,25,21,21,21,21,24,24,24,25,25,25,25,27,27,27,27,25,25,25,25
"51",16,16,16,16,12,12,12,12,10,10,10,10,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,8.15631771087646,8.15631771087646,8.15631771087646,8.15631771087646,8.14041233062744,8.14041233062744,8.14041233062744,8.14041233062744,11,11,11,14,14,14,14,19,19,19,19,25,25,25,25,16,16,16,16,17,17,17,17,16,16,16,16,19,19,19,23,23,23,23,23,23,23,23,29,29,29,29,30,30,30,30,27,27,27,27,30,30,30,30,30,30,30,29,29,29,29,24,24,24,24
"52",16,16,16,16,12,12,12,12,10,10,10,10,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,8.15631771087646,8.15631771087646,8.15631771087646,8.15631771087646,8.14041233062744,8.14041233062744,8.14041233062744,8.14041233062744,11,11,11,14,14,14,14,19,19,19,19,25,25,25,25,16,16,16,16,17,17,17,17,16,16,16,16,19,19,19,23,23,23,23,23,23,23,23,29,29,29,29,30,30,30,30,27,27,27,27,30,30,30,30,30,30,30,29,29,29,29,24,24,24,24
"53",16,16,16,16,12,12,12,12,10,10,10,10,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,8.15631771087646,8.15631771087646,8.15631771087646,8.15631771087646,8.14041233062744,8.14041233062744,8.14041233062744,8.14041233062744,11,11,11,14,14,14,14,19,19,19,19,25,25,25,25,16,16,16,16,17,17,17,17,16,16,16,16,19,19,19,23,23,23,23,23,23,23,23,29,29,29,29,30,30,30,30,27,27,27,27,30,30,30,30,30,30,30,29,29,29,29,24,24,24,24
"54",16,16,16,16,12,12,12,12,10,10,10,10,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,8.15631771087646,8.15631771087646,8.15631771087646,8.15631771087646,8.14041233062744,8.14041233062744,8.14041233062744,8.14041233062744,11,11,11,14,14,14,14,19,19,19,19,25,25,25,25,16,16,16,16,17,17,17,17,16,16,16,16,19,19,19,23,23,23,23,23,23,23,23,29,29,29,29,30,30,30,30,27,27,27,27,30,30,30,30,30,30,30,29,29,29,29,24,24,24,24
"55",16,16,16,16,13,13,13,13,10,10,10,10,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,10,10,10,10,8.15631771087646,8.15631771087646,8.15631771087646,8.15631771087646,9,9,9,9.01590442657471,9.01590442657471,9.01590442657471,9.01590442657471,9.03180885314941,9.03180885314941,9.03180885314941,9.03180885314941,11,11,11,11,9.07020664215088,9.07020664215088,9.07020664215088,9.07020664215088,10,10,10,10,10,10,10,10,11,11,11,14,14,14,14,16,16,16,16,27,27,27,27,31,31,31,31,27.015905380249,27.015905380249,27.015905380249,27.015905380249,30,30,30,34,34,34,34,31,31,31,31,26,26,26,26
"56",16,16,16,16,13,13,13,13,10,10,10,10,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,10,10,10,10,8.15631771087646,8.15631771087646,8.15631771087646,8.15631771087646,9,9,9,9.01590442657471,9.01590442657471,9.01590442657471,9.01590442657471,9.03180885314941,9.03180885314941,9.03180885314941,9.03180885314941,11,11,11,11,9.07020664215088,9.07020664215088,9.07020664215088,9.07020664215088,10,10,10,10,10,10,10,10,11,11,11,14,14,14,14,16,16,16,16,27,27,27,27,31,31,31,31,27.015905380249,27.015905380249,27.015905380249,27.015905380249,30,30,30,34,34,34,34,31,31,31,31,26,26,26,26
"57",16,16,16,16,13,13,13,13,10,10,10,10,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,10,10,10,10,8.15631771087646,8.15631771087646,8.15631771087646,8.15631771087646,9,9,9,9.01590442657471,9.01590442657471,9.01590442657471,9.01590442657471,9.03180885314941,9.03180885314941,9.03180885314941,9.03180885314941,11,11,11,11,9.07020664215088,9.07020664215088,9.07020664215088,9.07020664215088,10,10,10,10,10,10,10,10,11,11,11,14,14,14,14,16,16,16,16,27,27,27,27,31,31,31,31,27.015905380249,27.015905380249,27.015905380249,27.015905380249,30,30,30,34,34,34,34,31,31,31,31,26,26,26,26
"58",16,16,16,16,13,13,13,13,10,10,10,10,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,10,10,10,10,8.15631771087646,8.15631771087646,8.15631771087646,8.15631771087646,9,9,9,9.01590442657471,9.01590442657471,9.01590442657471,9.01590442657471,9.03180885314941,9.03180885314941,9.03180885314941,9.03180885314941,11,11,11,11,9.07020664215088,9.07020664215088,9.07020664215088,9.07020664215088,10,10,10,10,10,10,10,10,11,11,11,14,14,14,14,16,16,16,16,27,27,27,27,31,31,31,31,27.015905380249,27.015905380249,27.015905380249,27.015905380249,30,30,30,34,34,34,34,31,31,31,31,26,26,26,26
